t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
1.08,0.42369444873205786,-0.4652972784680438,0.0,0.9237191487825613,-0.6272118143209626,0.0,0.12237837799889051,2.03094265339496,0.0,-4.394927082414899,7.9744230264099,0.0,8.26717138068,-33.12672137868,0.0
1.09,0.4329370300984568,-0.47146653422159074,0.0,0.9247245654998303,-0.606509193093251,0.0,0.07884303553966066,2.1090284235323398,0.0,-4.312085436902399,7.6425240455424,0.0,8.30075237376,-33.25088664576,0.0
1.1,0.44218750268563367,-0.4774249148414852,0.0,0.9252987763690156,-0.5850423292563592,0.0,0.03613774741937481,2.1837892164243753,0.0,-4.2289203943124996,7.3094498611875,0.0,8.331825555,-33.361681605,0.0
1.11,0.4514415959906666,-0.48316494434075374,0.0,0.9254500976790818,-0.5628445290944128,0.0,-0.00573438030590101,2.255213956598701,0.0,-4.1454577899983995,6.975336590558399,0.0,8.36023947744,-33.45862342944,0.0
1.12,0.460695122824457,-0.4886794803261504,0.0,0.925186875462545,-0.539949202759929,0.0,-0.04677050750598083,2.323292953896431,0.0,-4.061724973782899,6.640325179137898,0.0,8.38584269412,-33.54122929212,0.0
1.1300000000000001,0.46994397959561685,-0.4939617149667702,0.0,0.924517482760491,-0.5163898501792684,0.0,-0.0869680751212546,2.388017951754855,0.0,-3.977750809958399,6.3045614006783985,0.0,8.408483758080001,-33.60901636608,0.0
1.1400000000000001,0.47918414656624786,-0.4990051758193031,0.0,0.923450316736146,-0.4922000464752603,0.0,-0.1263248203073845,2.449382175490135,0.0,-3.8935656772868987,5.9681958572018985,0.0,8.42801122236,-33.66150182436,0.0
1.1500000000000001,0.4884116880781001,-0.5038037265051001,0.0,0.921993795637,-0.4674134269069997,0.0,-0.16483879158000025,2.507380380580001,0.0,-3.8092014689999987,5.631383978999998,0.0,8.44427364,-33.69820284,0.0
1.16,0.49762275274759393,-0.5083515672342227,0.0,0.9201563556054844,-0.4420636713268197,0.0,-0.20250836395939525,2.562008900946445,0.0,-3.7246915927989006,5.294286024633905,0.0,8.45711956404,-33.71863658604,0.0
1.17,0.5068135736281926,-0.5126432351716494,0.0,0.9179464473382011,-0.41618448815443176,0.0,-0.23933225411522507,2.6132656972384254,0.0,-3.6400709708544,4.957067080934404,0.0,8.46639754752,-33.72232023552,0.0
1.18,0.5159804683386077,-0.516673604640807,0.0,0.9153725325937059,-0.38980959786824754,0.0,-0.27530953551119897,2.661150405114549,0.0,-3.5553760398069003,4.619897063001905,0.0,8.47195614348,-33.70877096148,0.0
