# time[s],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],qw,qx,qy,qz,wx[rad/s],wy[rad/s],wz[rad/s],rpm1,rpm2,rpm3,rpm4
7.808118000000016323e+00,6.246871501207351685e-02,1.418086886405944824e-02,6.766421198844909668e-01,-1.576455682516098022e-02,-2.328982204198837280e-02,9.237267076969146729e-03,9.998096823692321777e-01,4.196692898403853178e-04,-1.918664388358592987e-02,3.214711323380470276e-03,1.472081538041363933e-03,6.460798427851048575e-02,-5.931503899695126508e-02,1.890900000000000000e+04,2.002000000000000000e+04,2.072500000000000000e+04,1.914400000000000000e+04
7.810094000000041170e+00,6.246871501207351685e-02,1.418086886405944824e-02,6.766421198844909668e-01,-1.576455682516098022e-02,-2.328982204198837280e-02,9.237267076969146729e-03,9.998096823692321777e-01,4.196692898403853178e-04,-1.918664388358592987e-02,3.214711323380470276e-03,7.865228080034102759e-03,7.575141177702621187e-02,-3.865406049016999884e-02,1.889100000000000000e+04,2.001300000000000000e+04,2.073200000000000000e+04,1.915700000000000000e+04
7.812113000000012519e+00,6.240265071392059326e-02,1.408763416111469269e-02,6.766788959503173828e-01,-1.726771891117095947e-02,-2.332721836864948273e-02,9.150402620434761047e-03,9.998126029968261719e-01,4.270971985533833504e-04,-1.904922351241111755e-02,3.109581070020794868e-03,7.575632198028604478e-03,9.734819180134769712e-02,-3.780164920426288405e-02,1.891500000000000000e+04,2.003300000000000000e+04,2.072500000000000000e+04,1.916900000000000000e+04
7.814079999999957948e+00,6.240265071392059326e-02,1.408763416111469269e-02,6.766788959503173828e-01,-1.726771891117095947e-02,-2.332721836864948273e-02,9.150402620434761047e-03,9.998126029968261719e-01,4.270971985533833504e-04,-1.904922351241111755e-02,3.109581070020794868e-03,1.338178006491639975e-02,9.920182682144849939e-02,-5.532406323806134812e-02,1.887900000000000000e+04,2.004600000000000000e+04,2.069600000000000000e+04,1.916300000000000000e+04
7.816013000000035404e+00,6.240265071392059326e-02,1.408763416111469269e-02,6.766788959503173828e-01,-1.726771891117095947e-02,-2.332721836864948273e-02,9.150402620434761047e-03,9.998126029968261719e-01,4.270971985533833504e-04,-1.904922351241111755e-02,3.109581070020794868e-03,8.460407653112634804e-03,7.186606780606076550e-02,-4.945760621575356203e-02,1.883800000000000000e+04,2.004600000000000000e+04,2.073900000000000000e+04,1.916900000000000000e+04
7.817989999999991113e+00,6.320825964212417603e-02,1.399730518460273743e-02,6.768660545349121094e-01,-1.445069350302219391e-02,-2.334965392947196960e-02,1.053841877728700638e-02,9.998216032981872559e-01,4.478948540054261684e-04,-1.858058571815490723e-02,3.051936393603682518e-03,4.359352315188623830e-03,5.242498768729311753e-02,-2.606500673412120994e-02,1.887300000000000000e+04,2.005300000000000000e+04,2.070300000000000000e+04,1.920600000000000000e+04
7.819959999999962719e+00,6.314748525619506836e-02,1.390382554382085800e-02,6.769096851348876953e-01,-1.593678630888462067e-02,-2.338979579508304596e-02,1.127698924392461777e-02,9.998243451118469238e-01,4.639198014046996832e-04,-1.844533719122409821e-02,2.967531094327569008e-03,7.712606583180595284e-03,6.921324310996239404e-02,-8.145515901940585460e-03,1.883800000000000000e+04,2.004600000000000000e+04,2.069600000000000000e+04,1.914400000000000000e+04
7.821981000000028494e+00,6.314748525619506836e-02,1.390382554382085800e-02,6.769096851348876953e-01,-1.593678630888462067e-02,-2.338979579508304596e-02,1.127698924392461777e-02,9.998243451118469238e-01,4.639198014046996832e-04,-1.844533719122409821e-02,2.967531094327569008e-03,-3.242275612015651457e-03,1.038943998859521850e-01,4.609464753439096452e-03,1.884400000000000000e+04,2.004600000000000000e+04,2.072500000000000000e+04,1.918700000000000000e+04
7.823945999999995848e+00,6.308077275753021240e-02,1.381018292158842087e-02,6.769566535949707031e-01,-1.741880178451538086e-02,-2.343146316707134247e-02,1.220127288252115250e-02,9.998273253440856934e-01,4.709722124971449375e-04,-1.828628964722156525e-02,2.957265358418226242e-03,-2.507373480899999208e-04,1.168281915227333267e-01,7.679953731502701941e-03,1.883800000000000000e+04,2.006000000000000000e+04,2.071100000000000000e+04,1.917500000000000000e+04
7.825885000000009306e+00,6.308077275753021240e-02,1.381018292158842087e-02,6.769566535949707031e-01,-1.741880178451538086e-02,-2.343146316707134247e-02,1.220127288252115250e-02,9.998273253440856934e-01,4.709722124971449375e-04,-1.828628964722156525e-02,2.957265358418226242e-03,-1.427498947029244005e-03,1.155979109676575911e-01,9.835568202640715234e-04,1.884400000000000000e+04,2.005300000000000000e+04,2.071800000000000000e+04,1.915700000000000000e+04
7.827854999999981800e+00,6.300819665193557739e-02,1.371637359261512756e-02,6.770061850547790527e-01,-1.886769756674766541e-02,-2.347310259938240051e-02,1.256697531789541245e-02,9.998314976692199707e-01,4.677381948567926884e-04,-1.805492118000984192e-02,2.967962529510259628e-03,-2.337468712255832103e-03,1.059222971875066477e-01,-2.957745457716457090e-03,1.880200000000000000e+04,2.003300000000000000e+04,2.075400000000000000e+04,1.917500000000000000e+04
7.829829000000026795e+00,6.300819665193557739e-02,1.371637359261512756e-02,6.770061850547790527e-01,-1.886769756674766541e-02,-2.347310259938240051e-02,1.256697531789541245e-02,9.998314976692199707e-01,4.677381948567926884e-04,-1.805492118000984192e-02,2.967962529510259628e-03,3.847383782533134004e-03,1.068821503786416410e-01,9.822740946810213508e-03,1.887300000000000000e+04,2.003300000000000000e+04,2.072500000000000000e+04,1.915000000000000000e+04
7.831851999999955183e+00,6.292989850044250488e-02,1.362239941954612732e-02,6.770562529563903809e-01,-2.028135024011135101e-02,-2.351393178105354309e-02,1.245906297117471695e-02,9.998353123664855957e-01,4.665773594751954079e-04,-1.784177497029304504e-02,2.970901317894458771e-03,5.316568352666061099e-03,1.392928541344196081e-01,2.858522265269044724e-02,1.882000000000000000e+04,2.002000000000000000e+04,2.074600000000000000e+04,1.916900000000000000e+04
7.833812000000034637e+00,6.292989850044250488e-02,1.362239941954612732e-02,6.770562529563903809e-01,-2.028135024011135101e-02,-2.351393178105354309e-02,1.245906297117471695e-02,9.998353123664855957e-01,4.665773594751954079e-04,-1.784177497029304504e-02,2.970901317894458771e-03,1.077457552635054973e-02,1.777456961594773011e-01,2.301137421337131478e-02,1.883800000000000000e+04,2.002600000000000000e+04,2.076800000000000000e+04,1.912000000000000000e+04
7.835749999999999993e+00,6.284593045711517334e-02,1.352826133370399475e-02,6.771072149276733398e-01,-2.170199342072010040e-02,-2.355547435581684113e-02,1.302608754485845566e-02,9.998404383659362793e-01,4.787735233549028635e-04,-1.754273474216461182e-02,3.022195771336555481e-03,1.998755869385730050e-02,1.776748227849675732e-01,-5.578611960659549118e-03,1.886100000000000000e+04,2.001300000000000000e+04,2.075400000000000000e+04,1.911400000000000000e+04
7.837724000000045876e+00,6.284593045711517334e-02,1.352826133370399475e-02,6.771072149276733398e-01,-2.170199342072010040e-02,-2.355547435581684113e-02,1.302608754485845566e-02,9.998404383659362793e-01,4.787735233549028635e-04,-1.754273474216461182e-02,3.022195771336555481e-03,1.539932744862508064e-02,1.502785018219157387e-01,-2.569619221265886239e-02,1.886100000000000000e+04,1.998600000000000000e+04,2.076100000000000000e+04,1.911400000000000000e+04
7.839697999999974520e+00,6.275635212659835815e-02,1.343395560979843140e-02,6.771598458290100098e-01,-2.308793738484382629e-02,-2.359746210277080536e-02,1.327889505773782730e-02,9.998463392257690430e-01,5.138549022376537323e-04,-1.720418781042098999e-02,3.003160236403346062e-03,4.019195643694724839e-03,1.202450604908186088e-01,-3.114676126064254424e-02,1.886100000000000000e+04,1.999300000000000000e+04,2.076800000000000000e+04,1.913200000000000000e+04
7.841717999999993083e+00,6.275635212659835815e-02,1.343395560979843140e-02,6.771598458290100098e-01,-2.308793738484382629e-02,-2.359746210277080536e-02,1.327889505773782730e-02,9.998463392257690430e-01,5.138549022376537323e-04,-1.720418781042098999e-02,3.003160236403346062e-03,5.077462259858181448e-03,1.141257737737106370e-01,-4.352221909429396934e-02,1.886100000000000000e+04,2.000600000000000000e+04,2.077500000000000000e+04,1.913800000000000000e+04
7.843680000000051500e+00,6.266132742166519165e-02,1.333947759121656418e-02,6.772120594978332520e-01,-2.442282810807228088e-02,-2.364114299416542053e-02,1.281480956822633743e-02,9.998506903648376465e-01,5.247571389190852642e-04,-1.696330681443214417e-02,2.933806506916880608e-03,1.103924900592049077e-02,1.265569436890097432e-01,-5.480389378170923143e-02,1.885600000000000000e+04,1.999300000000000000e+04,2.076100000000000000e+04,1.911400000000000000e+04
7.845618000000016856e+00,6.266132742166519165e-02,1.333947759121656418e-02,6.772120594978332520e-01,-2.442282810807228088e-02,-2.364114299416542053e-02,1.281480956822633743e-02,9.998506903648376465e-01,5.247571389190852642e-04,-1.696330681443214417e-02,2.933806506916880608e-03,1.643064698373127366e-02,1.401706902863585624e-01,-4.367240473501762116e-02,1.884400000000000000e+04,2.000600000000000000e+04,2.073900000000000000e+04,1.913200000000000000e+04
7.847596999999950640e+00,6.256103515625000000e-02,1.324482541531324387e-02,6.772614121437072754e-01,-2.572246454656124115e-02,-2.368483319878578186e-02,1.185498107224702835e-02,9.998553395271301270e-01,5.501525592990219593e-04,-1.670397818088531494e-02,2.833129838109016418e-03,2.196128563436386752e-02,1.617757677219513190e-01,-7.303409801095318843e-03,1.882600000000000000e+04,2.000600000000000000e+04,2.074600000000000000e+04,1.916900000000000000e+04
7.849565999999991384e+00,6.256103515625000000e-02,1.324482541531324387e-02,6.772614121437072754e-01,-2.572246454656124115e-02,-2.368483319878578186e-02,1.185498107224702835e-02,9.998553395271301270e-01,5.501525592990219593e-04,-1.670397818088531494e-02,2.833129838109016418e-03,1.979083223248990706e-02,1.917019252730103041e-01,1.647565232555901066e-02,1.883800000000000000e+04,2.000600000000000000e+04,2.076100000000000000e+04,1.915000000000000000e+04
7.851591000000015086e+00,6.245560571551322937e-02,1.314999535679817200e-02,6.773063540458679199e-01,-2.699336409568786621e-02,-2.373015880584716797e-02,1.062018517404794693e-02,9.998609423637390137e-01,5.909046158194541931e-04,-1.636365428566932678e-02,2.829642733559012413e-03,1.905801352428416681e-02,2.046101006290562407e-01,8.052402401548275921e-04,1.880200000000000000e+04,2.002600000000000000e+04,2.072500000000000000e+04,1.915000000000000000e+04
7.853557999999960515e+00,6.245560571551322937e-02,1.314999535679817200e-02,6.773063540458679199e-01,-2.699336409568786621e-02,-2.373015880584716797e-02,1.062018517404794693e-02,9.998609423637390137e-01,5.909046158194541931e-04,-1.636365428566932678e-02,2.829642733559012413e-03,2.438378642746781566e-02,1.886393066641759708e-01,-2.439771392773108782e-02,1.880200000000000000e+04,2.000600000000000000e+04,2.076800000000000000e+04,1.913200000000000000e+04
7.855489999999990758e+00,6.234512478113174438e-02,1.305497717112302780e-02,6.773468852043151855e-01,-2.824713848531246185e-02,-2.377885580062866211e-02,9.655977599322795868e-03,9.998673796653747559e-01,6.318670930340886116e-04,-1.596612110733985901e-02,2.818258013576269150e-03,1.974458685627960078e-02,1.701846489296060805e-01,-2.553203121799609704e-02,1.883800000000000000e+04,1.998600000000000000e+04,2.074600000000000000e+04,1.915000000000000000e+04
7.857462000000057678e+00,6.234512478113174438e-02,1.305497717112302780e-02,6.773468852043151855e-01,-2.824713848531246185e-02,-2.377885580062866211e-02,9.655977599322795868e-03,9.998673796653747559e-01,6.318670930340886116e-04,-1.596612110733985901e-02,2.818258013576269150e-03,8.120691287451303406e-03,1.705667459670051900e-01,-1.786133249143006738e-02,1.883800000000000000e+04,2.000600000000000000e+04,2.076100000000000000e+04,1.916900000000000000e+04
7.859435000000055460e+00,6.222961097955703735e-02,1.295975502580404282e-02,6.773861050605773926e-01,-2.951003983616828918e-02,-2.383231371641159058e-02,9.962061420083045959e-03,9.998728632926940918e-01,6.644557579420506954e-04,-1.562322117388248444e-02,2.772898646071553230e-03,6.760144184219219789e-03,1.903412496930615705e-01,-2.157975451869639100e-02,1.880200000000000000e+04,2.000600000000000000e+04,2.075400000000000000e+04,1.916900000000000000e+04
7.861457000000052986e+00,6.222961097955703735e-02,1.295975502580404282e-02,6.773861050605773926e-01,-2.951003983616828918e-02,-2.383231371641159058e-02,9.962061420083045959e-03,9.998728632926940918e-01,6.644557579420506954e-04,-1.562322117388248444e-02,2.772898646071553230e-03,1.804369660826244878e-02,2.228356266413384357e-01,-3.585649715001502924e-02,1.880800000000000000e+04,1.999300000000000000e+04,2.072500000000000000e+04,1.915000000000000000e+04
7.863420000000042265e+00,6.210904195904731750e-02,1.286431122571229935e-02,6.774284243583679199e-01,-3.077422268688678741e-02,-2.388956211507320404e-02,1.120285317301750183e-02,9.998791813850402832e-01,6.855032988823950291e-04,-1.522426493465900421e-02,2.721865428611636162e-03,2.032208501628487984e-02,2.332928449119140157e-01,-4.857942884629993380e-02,1.880200000000000000e+04,2.000000000000000000e+04,2.072500000000000000e+04,1.911400000000000000e+04
7.865356000000028658e+00,6.210904195904731750e-02,1.286431122571229935e-02,6.774284243583679199e-01,-3.077422268688678741e-02,-2.388956211507320404e-02,1.120285317301750183e-02,9.998791813850402832e-01,6.855032988823950291e-04,-1.522426493465900421e-02,2.721865428611636162e-03,3.060412138259288248e-02,2.141856960655178777e-01,-4.117569121306833418e-02,1.880200000000000000e+04,1.999300000000000000e+04,2.074600000000000000e+04,1.915000000000000000e+04
7.867331000000005403e+00,6.198354065418243408e-02,1.276863832026720047e-02,6.774737238883972168e-01,-3.197672963142395020e-02,-2.394680678844451904e-02,1.145503111183643341e-02,9.998862147331237793e-01,7.332821842283010483e-04,-1.477056834846735001e-02,2.631978830322623253e-03,3.109371650127413025e-02,1.929856354974557320e-01,-1.073806629257854570e-02,1.882600000000000000e+04,2.000600000000000000e+04,2.073900000000000000e+04,1.916900000000000000e+04
7.869307999999961112e+00,6.198354065418243408e-02,1.276863832026720047e-02,6.774737238883972168e-01,-3.197672963142395020e-02,-2.394680678844451904e-02,1.145503111183643341e-02,9.998862147331237793e-01,7.332821842283010483e-04,-1.477056834846735001e-02,2.631978830322623253e-03,2.959233238901213744e-02,2.123796400827670239e-01,1.716681232835372967e-02,1.880200000000000000e+04,2.001300000000000000e+04,2.073200000000000000e+04,1.918700000000000000e+04
7.871324000000022636e+00,6.185331568121910095e-02,1.267272979021072388e-02,6.775195002555847168e-01,-3.313587978482246399e-02,-2.400739490985870361e-02,1.144667807966470718e-02,9.998919963836669922e-01,7.939045317471027374e-04,-1.436897274106740952e-02,2.625726861879229546e-03,3.946253794046920838e-02,2.464377586441111878e-01,3.748917562416657565e-03,1.878500000000000000e+04,2.000000000000000000e+04,2.070300000000000000e+04,1.916900000000000000e+04
7.873287000000011027e+00,6.185331568121910095e-02,1.267272979021072388e-02,6.775195002555847168e-01,-3.313587978482246399e-02,-2.400739490985870361e-02,1.144667807966470718e-02,9.998919963836669922e-01,7.939045317471027374e-04,-1.436897274106740952e-02,2.625726861879229546e-03,6.552838107362027320e-02,2.450306275478973672e-01,-3.431092120841452986e-02,1.878500000000000000e+04,1.998600000000000000e+04,2.073900000000000000e+04,1.915000000000000000e+04
7.875226000000024484e+00,6.171850860118865967e-02,1.257656887173652649e-02,6.775655746459960938e-01,-3.426771610975265503e-02,-2.407291717827320099e-02,1.159047428518533707e-02,9.998988509178161621e-01,8.879528613761067390e-04,-1.388242002576589584e-02,2.612565178424119949e-03,4.989402757820109863e-02,2.341582058186216231e-01,-4.608250726489048626e-02,1.882000000000000000e+04,1.999300000000000000e+04,2.074600000000000000e+04,1.918700000000000000e+04
7.877199999999953128e+00,6.171850860118865967e-02,1.257656887173652649e-02,6.775655746459960938e-01,-3.426771610975265503e-02,-2.407291717827320099e-02,1.159047428518533707e-02,9.998988509178161621e-01,8.879528613761067390e-04,-1.388242002576589584e-02,2.612565178424119949e-03,3.284385650410633767e-02,2.329504123300002727e-01,-2.001665372876641757e-02,1.882000000000000000e+04,2.000600000000000000e+04,2.070300000000000000e+04,1.916900000000000000e+04
7.879172000000020049e+00,6.157924979925155640e-02,1.248013135045766830e-02,6.776123046875000000e-01,-3.536193445324897766e-02,-2.414566092193126678e-02,1.176207419484853745e-02,9.999053478240966797e-01,9.786678710952401161e-04,-1.341363415122032166e-02,2.539859153330326080e-03,5.437441328285271686e-02,2.423816644353796179e-01,2.596105606663485360e-02,1.880200000000000000e+04,2.000000000000000000e+04,2.072500000000000000e+04,1.916900000000000000e+04
7.881194000000017574e+00,6.157924979925155640e-02,1.248013135045766830e-02,6.776123046875000000e-01,-3.536193445324897766e-02,-2.414566092193126678e-02,1.176207419484853745e-02,9.999053478240966797e-01,9.786678710952401161e-04,-1.341363415122032166e-02,2.539859153330326080e-03,6.317325617550073602e-02,2.644912278052174437e-01,4.776489270452079217e-02,1.880200000000000000e+04,1.998600000000000000e+04,2.073900000000000000e+04,1.919300000000000000e+04
7.883153999999980677e+00,6.143569573760032654e-02,1.238338928669691086e-02,6.776594519615173340e-01,-3.641569986939430237e-02,-2.422537468373775482e-02,1.180081721395254135e-02,9.999116063117980957e-01,1.087171374820172787e-03,-1.291577052325010300e-02,2.601385116577148438e-03,7.288555083847830796e-02,3.048681621059654012e-01,2.782661705499217195e-02,1.876700000000000000e+04,1.998600000000000000e+04,2.069600000000000000e+04,1.917500000000000000e+04
7.885097999999998386e+00,6.143569573760032654e-02,1.238338928669691086e-02,6.776594519615173340e-01,-3.641569986939430237e-02,-2.422537468373775482e-02,1.180081721395254135e-02,9.999116063117980957e-01,1.087171374820172787e-03,-1.291577052325010300e-02,2.601385116577148438e-03,9.539759275043277476e-02,3.229989295177111974e-01,3.586642886834588099e-03,1.883800000000000000e+04,1.996600000000000000e+04,2.075400000000000000e+04,1.918700000000000000e+04
7.887069999999948955e+00,6.128800287842750549e-02,1.228631194680929184e-02,6.777067184448242188e-01,-3.743039816617965698e-02,-2.431355603039264679e-02,1.184392627328634262e-02,9.999190568923950195e-01,1.244475133717060089e-03,-1.229909900575876236e-02,2.647346584126353264e-03,8.913466178202865409e-02,2.858352488749552056e-01,-9.934459514241737385e-03,1.883800000000000000e+04,1.995300000000000000e+04,2.076100000000000000e+04,1.918700000000000000e+04
7.889042999999946737e+00,6.128800287842750549e-02,1.228631194680929184e-02,6.777067184448242188e-01,-3.743039816617965698e-02,-2.431355603039264679e-02,1.184392627328634262e-02,9.999190568923950195e-01,1.244475133717060089e-03,-1.229909900575876236e-02,2.647346584126353264e-03,8.210836897666694278e-02,2.448508808190738295e-01,-3.434309136214484803e-02,1.884400000000000000e+04,1.992600000000000000e+04,2.070300000000000000e+04,1.915000000000000000e+04
7.891065999999991476e+00,6.113636121153831482e-02,1.218885835260152817e-02,6.777536273002624512e-01,-3.839020058512687683e-02,-2.441306971013545990e-02,1.161450799554586411e-02,9.999255537986755371e-01,1.418892876245081425e-03,-1.174745522439479828e-02,2.616447862237691879e-03,7.761326930699263826e-02,2.249268905320799816e-01,-6.397433503139655919e-02,1.883800000000000000e+04,1.994000000000000000e+04,2.074600000000000000e+04,1.915000000000000000e+04
7.893067000000039357e+00,6.113636121153831482e-02,1.218885835260152817e-02,6.777536273002624512e-01,-3.839020058512687683e-02,-2.441306971013545990e-02,1.161450799554586411e-02,9.999255537986755371e-01,1.418892876245081425e-03,-1.174745522439479828e-02,2.616447862237691879e-03,7.764533543099287616e-02,2.357925378453328280e-01,-7.290390168286464689e-02,1.883800000000000000e+04,1.995300000000000000e+04,2.073200000000000000e+04,1.916900000000000000e+04
7.894962000000057323e+00,6.301423162221908569e-02,1.120669301599264145e-02,6.772317886352539062e-01,-2.585853636264801025e-02,-3.021215274930000305e-02,6.750608328729867935e-03,9.999405741691589355e-01,1.971459016203880310e-03,-1.032427418977022171e-02,2.526364987716078758e-03,9.541249813015881265e-02,2.639389214846486476e-01,-3.963610530332591780e-02,1.883800000000000000e+04,1.995300000000000000e+04,2.071800000000000000e+04,1.916900000000000000e+04
7.896935000000055993e+00,6.301423162221908569e-02,1.120669301599264145e-02,6.772317886352539062e-01,-2.585853636264801025e-02,-3.021215274930000305e-02,6.750608328729867935e-03,9.999405741691589355e-01,1.971459016203880310e-03,-1.032427418977022171e-02,2.526364987716078758e-03,1.042080370385794486e-01,3.110994597140464002e-01,6.150022821009123314e-03,1.886100000000000000e+04,1.996000000000000000e+04,2.071800000000000000e+04,1.918700000000000000e+04
7.898920000000042130e+00,6.301423162221908569e-02,1.120669301599264145e-02,6.772317886352539062e-01,-2.585853636264801025e-02,-3.021215274930000305e-02,6.750608328729867935e-03,9.999405741691589355e-01,1.971459016203880310e-03,-1.032427418977022171e-02,2.526364987716078758e-03,9.538479293244359059e-02,3.521673012253449531e-01,8.523165148230081936e-03,1.882000000000000000e+04,1.997300000000000000e+04,2.068200000000000000e+04,1.920600000000000000e+04
7.900935000000055553e+00,6.290920078754425049e-02,1.108553539961576462e-02,6.772576570510864258e-01,-2.665779367089271545e-02,-3.036649897694587708e-02,6.199024617671966553e-03,9.999461770057678223e-01,2.171011874452233315e-03,-9.725927375257015228e-03,2.512827282771468163e-03,1.147104291791454928e-01,3.617976246222077141e-01,-1.934392675384478955e-02,1.886100000000000000e+04,1.998000000000000000e+04,2.067500000000000000e+04,1.919300000000000000e+04
7.902898999999975693e+00,6.290920078754425049e-02,1.108553539961576462e-02,6.772576570510864258e-01,-2.665779367089271545e-02,-3.036649897694587708e-02,6.199024617671966553e-03,9.999461770057678223e-01,2.171011874452233315e-03,-9.725927375257015228e-03,2.512827282771468163e-03,1.324025073803280217e-01,3.442118065485193501e-01,-2.151043534835407264e-02,1.883800000000000000e+04,1.996000000000000000e+04,2.068200000000000000e+04,1.920000000000000000e+04
7.904832000000053149e+00,6.344091147184371948e-02,1.044958736747503281e-02,6.771286129951477051e-01,-2.384535595774650574e-02,-3.339203447103500366e-02,4.464794415980577469e-03,9.999539256095886230e-01,2.571021439507603645e-03,-8.787049911916255951e-03,2.509145997464656830e-03,1.193849510048854839e-01,3.224454247746518787e-01,6.120119995245926724e-03,1.884400000000000000e+04,1.997300000000000000e+04,2.066800000000000000e+04,1.918700000000000000e+04
7.906805999999982681e+00,6.344091147184371948e-02,1.044958736747503281e-02,6.771286129951477051e-01,-2.384535595774650574e-02,-3.339203447103500366e-02,4.464794415980577469e-03,9.999539256095886230e-01,2.571021439507603645e-03,-8.787049911916255951e-03,2.509145997464656830e-03,1.164426656654307252e-01,3.229263583780065394e-01,3.477018333839869413e-02,1.887900000000000000e+04,1.995300000000000000e+04,2.066100000000000000e+04,1.919300000000000000e+04
7.908783999999984715e+00,6.334416568279266357e-02,1.031561568379402161e-02,6.771458387374877930e-01,-2.452942542731761932e-02,-3.359378501772880554e-02,4.150131717324256897e-03,9.999588727951049805e-01,2.817277796566486359e-03,-8.127302862703800201e-03,2.511902712285518646e-03,1.043670610451708086e-01,3.343156330958393929e-01,2.791437653528868953e-02,1.891500000000000000e+04,1.995300000000000000e+04,2.065400000000000000e+04,1.918700000000000000e+04
7.910797999999951813e+00,6.334416568279266357e-02,1.031561568379402161e-02,6.771458387374877930e-01,-2.452942542731761932e-02,-3.359378501772880554e-02,4.150131717324256897e-03,9.999588727951049805e-01,2.817277796566486359e-03,-8.127302862703800201e-03,2.511902712285518646e-03,1.075024921426835645e-01,3.369631481145144436e-01,-1.941750698193123875e-02,1.887900000000000000e+04,1.994000000000000000e+04,2.066100000000000000e+04,1.918700000000000000e+04
7.912761999999988305e+00,6.324478238821029663e-02,1.018079929053783417e-02,6.771617531776428223e-01,-2.516167424619197845e-02,-3.381450474262237549e-02,3.810799214988946915e-03,9.999632239341735840e-01,3.033072687685489655e-03,-7.465122267603874207e-03,2.569247502833604813e-03,1.003866505456679353e-01,3.128380045631637407e-01,-6.242582337081317712e-02,1.890900000000000000e+04,1.994000000000000000e+04,2.068200000000000000e+04,1.916900000000000000e+04
7.914699999999953661e+00,6.324478238821029663e-02,1.018079929053783417e-02,6.771617531776428223e-01,-2.516167424619197845e-02,-3.381450474262237549e-02,3.810799214988946915e-03,9.999632239341735840e-01,3.033072687685489655e-03,-7.465122267603874207e-03,2.569247502833604813e-03,8.965358704280899926e-02,2.821343204870993548e-01,-6.118729533873661086e-02,1.892700000000000000e+04,1.993300000000000000e+04,2.065400000000000000e+04,1.918700000000000000e+04
7.916680999999981871e+00,6.351199001073837280e-02,9.916505776345729828e-03,6.770920753479003906e-01,-2.444879710674285889e-02,-3.444549813866615295e-02,2.156549366191029549e-03,9.999687671661376953e-01,3.302759258076548576e-03,-6.596102379262447357e-03,2.464544493705034256e-03,9.696294890491091722e-02,2.978144803532679075e-01,-1.583617013147944202e-02,1.890900000000000000e+04,1.993300000000000000e+04,2.064600000000000000e+04,1.920600000000000000e+04
7.918646999999997327e+00,6.351199001073837280e-02,9.916505776345729828e-03,6.770920753479003906e-01,-2.444879710674285889e-02,-3.444549813866615295e-02,2.156549366191029549e-03,9.999687671661376953e-01,3.302759258076548576e-03,-6.596102379262447357e-03,2.464544493705034256e-03,1.123603143528266735e-01,3.451582607104198841e-01,3.372199642285713533e-02,1.890900000000000000e+04,1.996000000000000000e+04,2.063200000000000000e+04,1.922400000000000000e+04
7.920667000000015889e+00,6.341316550970077515e-02,9.778207167983055115e-03,6.771000623703002930e-01,-2.496204897761344910e-02,-3.470373898744583130e-02,1.837119809351861477e-03,9.999719858169555664e-01,3.503418061882257462e-03,-5.972230806946754456e-03,2.461731899529695511e-03,1.334691699759320005e-01,3.821961402811832609e-01,3.820107343350433171e-02,1.893300000000000000e+04,1.995300000000000000e+04,2.061100000000000000e+04,1.921200000000000000e+04
7.922636999999987495e+00,6.341316550970077515e-02,9.778207167983055115e-03,6.771000623703002930e-01,-2.496204897761344910e-02,-3.470373898744583130e-02,1.837119809351861477e-03,9.999719858169555664e-01,3.503418061882257462e-03,-5.972230806946754456e-03,2.461731899529695511e-03,1.489478866727712847e-01,3.837548551776930328e-01,1.042875677672265404e-02,1.893300000000000000e+04,1.993300000000000000e+04,2.063200000000000000e+04,1.921200000000000000e+04
7.924567999999970525e+00,6.341316550970077515e-02,9.778207167983055115e-03,6.771000623703002930e-01,-2.496204897761344910e-02,-3.470373898744583130e-02,1.837119809351861477e-03,9.999719858169555664e-01,3.503418061882257462e-03,-5.972230806946754456e-03,2.461731899529695511e-03,1.323744609650981396e-01,3.574398275514837908e-01,-7.326809208282487711e-03,1.896300000000000000e+04,1.994000000000000000e+04,2.062500000000000000e+04,1.924300000000000000e+04
7.926542000000015520e+00,6.418317556381225586e-02,9.309173561632633209e-03,6.775708794593811035e-01,-2.276119031012058258e-02,-3.599022701382637024e-02,3.369181184098124504e-03,9.999756813049316406e-01,3.842713544145226479e-03,-5.031242500990629196e-03,2.553783357143402100e-03,1.049187348649807255e-01,3.319479830182180957e-01,-1.425739102092892473e-02,1.898100000000000000e+04,1.991300000000000000e+04,2.062500000000000000e+04,1.920600000000000000e+04
7.928515000000014190e+00,6.409135460853576660e-02,9.164616465568542480e-03,6.775832176208496094e-01,-2.315050177276134491e-02,-3.628825396299362183e-02,2.812888706102967262e-03,9.999780654907226562e-01,4.090522415935993195e-03,-4.328265786170959473e-03,2.541096415370702744e-03,9.499260085003738419e-02,3.215524335716346549e-01,-2.505676515433623644e-02,1.900500000000000000e+04,1.991300000000000000e+04,2.062500000000000000e+04,1.918700000000000000e+04
7.930545999999973006e+00,6.409135460853576660e-02,9.164616465568542480e-03,6.775832176208496094e-01,-2.315050177276134491e-02,-3.628825396299362183e-02,2.812888706102967262e-03,9.999780654907226562e-01,4.090522415935993195e-03,-4.328265786170959473e-03,2.541096415370702744e-03,9.776657440859913561e-02,3.283748197836587890e-01,-4.171341256547975856e-02,1.899900000000000000e+04,1.992000000000000000e+04,2.060400000000000000e+04,1.921200000000000000e+04
