t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.67,0.0,0.09297070979993521,0.0,0.0,0.3865232588746446,0.0,0.0,0.7246051327165599,0.0,0.0,-1.8042004733379085,0.0,0.0,-7.46724422148003,0.0
0.68,0.0,0.09687186887014208,0.0,0.0,0.39367787377980623,0.0,0.0,0.706197031538073,0.0,0.0,-1.876688800742412,0.0,0.0,-7.028682078720024,0.0
0.6900000000000001,0.0,0.10084364178654517,0.0,0.0,0.4006448567778841,0.0,0.0,0.6870861454038485,0.0,0.0,-1.9447408140579112,0.0,0.0,-6.580129679640024,0.0
0.7000000000000001,0.0,0.10488411783430002,0.0,0.0,0.4074174034629999,0.0,0.0,0.6673173221399984,0.0,0.0,-2.008261059000011,0.0,0.0,-6.122476680000034,0.0
0.71,0.0,0.10899132051243304,0.0,0.0,0.413989162531973,0.0,0.0,0.6469363196326883,0.0,0.0,-2.0671629778419125,0.0,0.0,-5.656612735560017,0.0
0.72,0.0,0.11316321210888877,0.0,0.0,0.4203542444400964,0.0,0.0,0.6259897168625643,0.0,0.0,-2.121368909414412,0.0,0.0,-5.183427502080015,0.0
0.73,0.0,0.11739769835768654,0.0,0.0,0.4265072291672511,0.0,0.0,0.6045248249391769,0.0,0.0,-2.17081008910591,0.0,0.0,-4.703810635320018,0.0
0.74,0.0,0.12169263316928995,0.0,0.0,0.43244317309436797,0.0,0.0,0.5825895981354027,0.0,0.0,-2.215426648862408,0.0,0.0,-4.218651791040017,0.0
0.75,0.0,0.12604582342529294,0.0,0.0,0.43815761499023426,0.0,0.0,0.5602325449218734,0.0,0.0,-2.255167617187512,0.0,0.0,-3.728840625000032,0.0
0.76,0.0,0.13045503382852555,0.0,0.0,0.4436465811086412,0.0,0.0,0.5375026390013935,0.0,0.0,-2.289990919142412,0.0,0.0,-3.235266792960026,0.0
0.77,0.0,0.1349179917996823,0.0,0.0,0.44890658939588096,0.0,0.0,0.5144492303433688,0.0,0.0,-2.3198633763459204,0.0,0.0,-2.738819950680032,0.0
0.78,0.0,0.13943239241157865,0.0,0.0,0.45393465280858153,0.0,0.0,0.49112195621823185,0.0,0.0,-2.344760706974405,0.0,0.0,-2.240389753920013,0.0
0.79,0.0,0.1439959033521357,0.0,0.0,0.45872828174188945,0.0,0.0,0.46757065223185734,0.0,0.0,-2.364667525761911,0.0,0.0,-1.7408658584400243,0.0
0.8,0.0,0.14860616990720005,0.0,0.0,0.46328548556799937,0.0,0.0,0.4438452633599968,0.0,0.0,-2.379577344000012,0.0,0.0,-1.2411379200000212,0.0
0.81,0.0,0.15326081995429966,0.0,0.0,0.46760477328502226,0.0,0.0,0.41999575498269726,0.0,0.0,-2.3894925695379086,0.0,0.0,-0.7420955943600163,0.0
0.8200000000000001,0.0,0.15795746895844087,0.0,0.0,0.47168515327620075,0.0,0.0,0.39607202391872287,0.0,0.0,-2.3944245067824075,0.0,0.0,-0.24462853728002187,0.0
0.8300000000000001,0.0,0.1626937249610484,0.0,0.0,0.47552613217946915,0.0,0.0,0.3721238094599846,0.0,0.0,-2.3943933566979103,0.0,0.0,0.25037359547996374,0.0
0.84,0.0,0.16746719355315337,0.0,0.0,0.4791277128673564,0.0,0.0,0.34820060440596107,0.0,0.0,-2.389428216806411,0.0,0.0,0.7420211481599743,0.0
